UPM;VIV_SEL;HOGAR;P2_4;P2_5;P2_6;P2_7;P2_8;P2_9_1;P2_9_2;P2_9_3;P2_9_4;P2_9_5;P2_9_6;P5_2;P5_3;P5_4;P6_1_1;P6_1_2;P6_1_3;P6_1_4;P6_1_5;P6_1_6;P6_1_7;P6_1_8;P6_1_9;P6_1_10;P6_1_11;P6_1_12;P6_1_13;P6_1_14;P6_1_15;P7_1_1;P7_1_2;P7_1_3;P7_1_4;P7_1_5;P7_1_6;P7_1_7;P7_1_8;P7_1_9;P7_1_10;P7_1_11;P7_1_12;P7_1_13;P7_1_14;P7_1_15;P7_1_16;P7_2_1;P7_2_2;P7_2_3;P7_2_4;P7_2_5;P7_2_6;P7_2_7;P7_2_8;P7_2_9;P7_3_1;P7_3_1M;P7_3_2;P7_3_2M;P7_3_3;P7_3_3M;P7_3_4;P7_3_4M;P7_3_5;P7_3_5M;P7_3_6;P7_3_6M;P7_4;P7_5;NUMREN;PA_2;PA_3_1;PA_3_2;P5_1_01;P5_1_02;P5_1_03;P5_1_04;P5_1_05;P5_1_06;P5_1_07;P5_1_08;P5_1_09;P5_1_10;P5_1_11;P5_1_12;P5_1_13;P5_1_14;P5_1_15;P5_1_16;P5_1_17;P5_1_18;P5_1_19;ENT;DOMINIO;REGION;EST_DIS;UPM_DIS;ESTRATO;FAC_HOGAR
02695;19;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;2;1;1;1;1;2;2;1;0050;0050;0050;0040;0060;0030;0070;0051;0026;0000;0050;0000;0026;0150;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;22;1;2;218;02695;2;321
02695;20;1;06;2; ; ;2; ; ; ; ; ; ;1;1;00000000000000;1;1;1;1;2;1;2;2;1;1;1;1;2;2;1;0100;0150;0290;0105;0000;0000;0050;0020;0050;0000;0000;0036;0116;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;03; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;22;1;2;218;02695;2;321
02696;01;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;2;1;1;1;1;1;1;1;0200;0150;0030;0100;0000;0000;0300;0100;0040;0000;0200;0035;0050;0060;0000;0400;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;1;2;229;02696;2;438
02696;02;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;0100;0100;0020;0050;0000;0050;0500;0200;0030;0050;0200;0060;0060;0000;0050;0200;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;1;2;229;02696;2;438
02696;04;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;1;1;1;2;1;1;0200;0200;0100;0050;0000;0027;0300;0100;0020;0000;0000;0050;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;003000;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;22;1;2;229;02696;2;438
02696;05;1;06;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;1;1;1;1;1;1;2;1;1;0150;0100;0050;0100;0030;0050;0300;0300;0050;0100;0300;0100;0030;0000;0000;0200;000000;000000;000000;000400;000200;000000;000300;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;1;2;229;02696;2;438
02697;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;1;1;2;2;1;1;1;1;2;1;1;0200;0200;0100;0100;0100;0050;0200;0200;0050;0000;0100;0030;0030;0050;0000;0000;000000;000000;000000;000800;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;1;2;229;02697;2;424
02512;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;9999;9999;0050;0050;9999;9999;9999;0120;0030;0000;0000;0080;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;209;02512;2;993
02512;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;0150;0200;0050;0000;0050;0050;0150;0000;0030;0000;0000;0050;0000;0000;0000;0000;000000;000000;000000;003000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000800;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;209;02512;2;993
02513;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;2;1;1;1;1;2;1;1;0040;0040;0024;0000;0050;0000;0000;9999;0024;0000;0000;0100;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02513;3;870
02513;03;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;0100;0120;0030;0050;0000;0000;0200;0200;0050;0000;0000;0030;0000;0070;0000;0200;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;000150;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02513;3;870
02513;04;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;9999;9999;0008;0000;0020;0005;0060;0020;0012;0030;0000;0010;0000;0000;0000;0040;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;002000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02513;3;870
02514;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;1;1;1;2;2;1;1;1;2;1;1;0150;0120;0070;0000;0000;0050;0300;0150;0030;0000;0000;0100;0050;0000;0000;0300;000000;000000;000000;000000;000500;000000;000000;000000;000000;1;001500;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02514;3;937
02514;02;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;2;2;1;1;1;1;2;2;1;9999;9999;0060;0010;0000;0000;0000;0030;0044;0000;0000;0021;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;04; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02514;3;937
02514;03;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;2;1;1;1;1;2;2;1;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0020;0050;0100;0050;0300;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02514;3;937
02514;04;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;0120;0030;0036;0060;0000;0000;0100;0040;0018;0000;0000;0024;0024;0000;0000;0000;000000;000000;000000;000000;000280;000000;000000;000000;000000;1;002000;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02514;3;937
02515;02;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;2;1;1;2;1;2;1;2;0000;0150;0150;0000;0050;0100;0000;0100;0025;0000;0000;0035;0050;0000;0000;0100;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02515;3;774
02515;03;1;06;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;0200;0200;0050;0100;0100;0100;0300;0150;0050;0000;0100;0030;0020;0050;0000;0000;000000;000000;000000;000000;000150;002500;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02515;3;774
02515;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;2;2;1;1;1;1;1;2;2;1;0060;0120;0075;0105;0000;0046;9999;0280;0060;0000;0000;0128;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02515;3;774
02515;05;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;2;1;1;2;1;2;2;2;0100;0100;0000;0000;0000;0025;0000;0000;0000;0000;0000;0034;0000;0000;0015;0200;000000;000000;000000;000000;000150;000000;000000;000000;000000;1;000400;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02515;3;774
02516;01;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;2;1;1;2;1;1;1;1;2;1;1;0060;0035;0020;0080;0040;0060;0160;0090;0030;0040;0140;0040;0060;9999;9999;9999;000000;000000;000000;002700;000000;000000;000000;000000;000000;1;999999;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02516;3;974
02516;03;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;0200;0200;0060;0000;0030;0000;0400;0200;0120;0000;0000;0025;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02516;3;974
02516;05;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;0120;0200;0018;0060;0100;0120;0500;0150;0030;0000;0000;0120;0000;0200;0000;0500;000000;000000;000000;000000;000000;000000;000300;000000;000000;1;000300;2; ;2; ;2; ;2; ;2; ;01;999999;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02516;3;974
02517;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;2;1;1;1;2;1;1;1;1;2;1;1;0200;0100;0070;0020;0050;0050;0350;0100;0024;0050;0200;0110;0030;0100;0000;0000;000000;000000;000000;000800;005000;000000;000000;001400;000000;2; ;2; ;2; ;1;035000;2; ;2; ;09;002800;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02517;3;963
02517;02;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;1;1;1;1;1;1;2;1;2;0300;0150;0011;0000;0000;0000;0000;0000;0030;0000;0000;0030;0000;0000;0000;0000;000000;000000;000000;000000;000500;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02517;3;963
02517;03;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;2;2;1;1;1;1;2;2;2;0250;0200;0050;0100;0030;0050;0200;0100;0047;0000;0000;0075;0060;0000;0000;0000;000000;000000;000000;000500;001800;000000;000000;000000;000000;1;000500;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02517;3;963
02517;04;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0400;0400;0060;0060;0100;0050;0600;0080;0020;0040;0000;0065;0015;0000;0000;0050;000000;000000;000000;000000;000060;003200;000000;000000;000000;1;001500;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02517;3;963
02517;05;1;05;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;0150;0200;0080;0000;0060;0060;0150;0150;0060;0000;0000;0127;0000;0000;0000;0000;000000;000000;000000;002000;000500;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02517;3;963
02518;01;1;03;2; ; ;1;1;2;2;2;2;2;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0300;0200;0020;0140;0050;0030;0120;0170;0020;0000;0000;0035;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02518;3;1085
02518;03;1;05;2; ; ;1;1;2;2;2;2;2;2; ; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0500;0500;0050;0060;0040;0020;0230;0029;0025;0150;0079;0070;0000;0000;0000;0000;000000;000800;000000;001500;000600;000000;005000;000000;000000;1;001500;2; ;2; ;2; ;1;003500;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02518;3;1085
02518;04;1;10;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;1;1;1;1;1;2;1;2;0100;0150;0210;0000;0000;0052;0000;0300;0010;0000;0000;0000;0000;0000;0000;0000;000000;000000;000000;000000;002950;000000;000000;000000;000000;2; ;2; ;2; ;1;003000;2; ;2; ;01;002000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02518;3;1085
02518;05;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;2;1;2;1;1;1;1;1;2;1;2;0028;0035;0070;0021;0028;0018;0080;0022;0023;0000;0000;0022;0024;0000;0076;0000;000000;000000;000000;000000;000000;000000;000000;000600;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;210;02518;3;1085
02572;03;1;06;2; ; ;2; ; ; ; ; ; ;1;1;0000000000000000;1;2;2;2;2;1;2;2;1;1;1;1;1;1;2;0040;0100;0025;0030;0040;0025;0060;0000;0035;0000;0000;0032;0000;0100;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;04;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;2;2;1;2;2;1;1;2;1;2;2;2;0400;0000;0091;0150;0030;0033;0100;0030;0012;0000;0000;0000;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;05;1;08;2; ; ;2; ; ; ; ; ; ;1;1;2106900030306201;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;0200;0250;0000;0050;0000;0100;0100;0150;0024;0000;0000;0070;0028;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;005000;2; ;2; ;2; ;2; ;2; ;01;005000;02; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;07;1;06;2; ; ;2; ; ; ; ; ; ;1;1;2106900030320702;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;0100;0100;0077;0080;0100;0120;0080;0000;0030;0000;0000;0036;0040;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;999999;03; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;08;1;04;2; ; ;2; ; ; ; ; ; ;1;1;0000000000000000;1;2;1;2;2;1;2;2;1;1;2;2;2;2;2;0100;0200;0000;0050;0080;0060;0045;0020;0015;0000;0000;0020;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;1;000500;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;09;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;2;1;2;2;1;1;1;1;2;1;1;0150;0000;0060;0090;0000;0008;0000;0025;0014;0000;0000;0016;9999;0000;0000;0000;000000;000000;000000;000000;000200;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;10;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;2;1;2;2;2;1;1;1;2;1;2;0150;0150;0030;0000;0000;0000;0130;0080;0028;0000;0000;0032;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;11;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;2;2;2;2;2;1;1;1;1;1;1;1;2;1;2;0150;0150;0140;0080;0080;0040;0100;0060;0000;0050;0000;0050;0000;0000;0000;0100;000000;000600;000000;000000;000900;000000;001000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;12;1;07;2; ; ;2; ; ; ; ; ; ;1;1;2106900030315001;1;2;2;2;2;1;2;2;1;1;1;1;2;1;1;0080;0150;0161;0105;0092;0054;0000;0125;0024;0000;0000;0032;0000;0000;0000;0000;000000;000000;000000;000000;002100;000000;000210;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;13;1;03;2; ; ;2; ; ; ; ; ; ;1;1;0000000000000000;1;2;1;2;2;2;1;1;1;1;1;1;2;1;2;0050;0050;0060;0020;0080;0050;0150;0000;0000;0000;0000;0000;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;14;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;1000;0100;0100;0080;0200;0000;0000;0100;0000;0000;0000;0090;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;16;1;11;2; ; ;2; ; ; ; ; ; ;1;1;0000000000000000;1;1;1;1;2;1;2;2;1;1;1;1;2;1;2;0500;0600;0200;0100;0350;0200;0400;0000;0000;0000;0000;0120;0000;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;17;1;01;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;2;2;1;2;1;1;1;1;1;2;1;1;0150;0100;0100;0050;0040;0050;0100;0100;0040;0000;0000;0000;0030;0000;0000;0200;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;18;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;2;1;1;1;2;1;2;1;2;0040;0025;0105;0020;0045;0048;0040;0044;0042;0000;0000;0000;0000;0000;0000;0000;000000;000000;000000;000000;000030;000000;000000;000000;000000;2; ;2; ;2; ;1;000050;2; ;2; ;00; ;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;19;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2;0070;0100;0120;0070;0000;0050;0060;0060;0028;0100;0150;0030;0075;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02572;20;1;07;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;1;2;2;1;1;1;1;1;2;1;2;0200;0200;0000;0100;0050;0100;0140;0000;0045;0000;0000;0000;0060;0000;0000;0000;000000;000000;000000;000000;000065;000000;000000;000000;000000;1;015000;2; ;2; ;2; ;2; ;2; ;01;015000;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;206;02572;2;1024
02573;01;1;04;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;1;1;1;2;1;1;1;1;2;2;2;9999;9999;0100;0030;0000;0050;0150;0030;0060;0000;0000;0030;0000;0000;0000;0000;000000;000000;000000;000000;001000;000000;000200;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;000000;02; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ;21;1;4;205;02573;1;1208
02573;02;1;05;2; ; ;2; ; ; ; ; ; ;1;1;2108200010162902;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;0150;0150;0200;0100;0000;0050;0050;0040;0050;0000;0000;0000;0023;0000;0000;0100;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;01;999999;01; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;03;1;05;2; ; ;2; ; ; ; ; ; ;1;1;2108200010163802;1;2;1;1;2;1;2;2;1;1;2;1;2;1;2;0150;0100;0140;0050;0030;0050;0100;0000;0040;0000;0000;0000;0030;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;01; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;04;1;05;2; ; ;2; ; ; ; ; ; ;1;1;2108200010142702;1;2;2;2;2;1;2;2;1;1;1;1;2;2;2;0100;0100;0120;0030;0100;0050;0060;0050;0050;0000;0000;0022;0030;0000;0000;0000;000000;000000;000000;000800;000000;000000;000000;000000;000000;1;000800;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;05;1;03;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2;0200;0100;0120;0000;0080;0035;0100;0000;0050;0000;0000;0000;0000;0000;0000;0075;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;06;1;04;2; ; ;2; ; ; ; ; ; ;1;1;2108200010167801;1;2;2;1;2;2;2;2;1;1;2;1;2;1;2;0050;0100;0050;0000;0000;0025;0100;0000;0030;0000;0000;0015;0050;0000;0000;0000;000000;000000;000000;000000;000000;000000;000000;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;07;1;08;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;0200;0150;0126;0030;0050;0000;0330;0140;0000;0030;0000;0045;0000;0000;0000;0000;000000;000000;000000;000000;000080;000000;000780;000000;000000;2; ;2; ;2; ;2; ;2; ;2; ;00; ;02; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;08;1;02;2; ; ;2; ; ; ; ; ; ;2; ; ;1;1;2;1;2;1;2;1;1;1;1;1;2;1;1;0200;0150;0168;0000;0072;0028;0200;0000;0050;0000;0100;0033;0000;0050;0000;0000;000000;000000;000000;000000;001500;000000;000000;000000;000000;2; ;2; ;2; ;1;001000;2; ;2; ;01;000000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;205;02573;1;1208
02573;09;1;08;2; ; ;2; ; ; ; ; ; ;2; ; ;1;2;2;2;2;1;2;2;1;1;1;1;2;1;2;0100;0100;0150;0050;0100;0100;0050;0050;0050;0000;0000;0000;0030;0000;0000;0000;000000;018000;000000;000000;004000;000000;000000;000000;000000;1;066000;1;160000;2; ;1;050000;2; ;2; ;01;000000;01; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;1;4;205;02573;1;1208
